camera_code,load_body_time,str2img_time,detection_time,img2str_time,create_message_time,send_time
tablet,3.0279159545898438e-05,9.5367431640625e-06,0.05743408203125,0.0,0.000179290771484375,0.0003437995910644531
tablet,4.6253204345703125e-05,1.3113021850585938e-05,0.053173065185546875,0.0,0.00018215179443359375,0.00035309791564941406
tablet,4.124641418457031e-05,1.239776611328125e-05,0.1056821346282959,0.0,0.00015807151794433594,0.0003333091735839844
tablet,4.1961669921875e-05,1.0967254638671875e-05,0.049921512603759766,2.384185791015625e-07,0.0001666545867919922,0.00035119056701660156
tablet,3.3855438232421875e-05,1.0728836059570312e-05,0.05488896369934082,4.76837158203125e-07,0.00014972686767578125,0.0003018379211425781
tablet,4.00543212890625e-05,1.1444091796875e-05,0.05224108695983887,0.0,0.00015234947204589844,0.00029540061950683594
tablet,2.9802322387695312e-05,8.821487426757812e-06,0.11257696151733398,2.384185791015625e-07,0.00018453598022460938,0.00048065185546875
tablet,4.863739013671875e-05,1.0967254638671875e-05,0.052110910415649414,0.0,0.00016617774963378906,0.0003151893615722656
tablet,3.266334533691406e-05,9.775161743164062e-06,0.055551767349243164,0.0,0.00019025802612304688,0.0003497600555419922
tablet,4.172325134277344e-05,1.2159347534179688e-05,0.053375959396362305,2.384185791015625e-07,0.00020313262939453125,0.0007293224334716797
tablet,4.100799560546875e-05,1.4543533325195312e-05,0.10677671432495117,2.384185791015625e-07,0.0001666545867919922,0.0003440380096435547
tablet,5.53131103515625e-05,1.0728836059570312e-05,0.05143094062805176,2.384185791015625e-07,0.00015091896057128906,0.0003058910369873047
tablet,3.075599670410156e-05,8.344650268554688e-06,0.053751230239868164,0.0,0.00016045570373535156,0.0003483295440673828
tablet,7.843971252441406e-05,2.2649765014648438e-05,0.05935859680175781,2.384185791015625e-07,0.00041866302490234375,0.00095367431640625
tablet,6.890296936035156e-05,1.3113021850585938e-05,0.05940103530883789,4.76837158203125e-07,0.00017023086547851562,0.0003612041473388672
tablet,4.982948303222656e-05,1.2159347534179688e-05,0.1132655143737793,2.384185791015625e-07,0.0001678466796875,0.00036144256591796875
tablet,3.457069396972656e-05,1.049041748046875e-05,0.050679683685302734,0.0,0.00016546249389648438,0.00034880638122558594
tablet,3.504753112792969e-05,9.775161743164062e-06,0.05172276496887207,2.384185791015625e-07,0.00016641616821289062,0.00037360191345214844
tablet,3.457069396972656e-05,1.1205673217773438e-05,0.04925370216369629,2.384185791015625e-07,0.00017142295837402344,0.0007185935974121094
tablet,4.00543212890625e-05,1.2159347534179688e-05,0.10785627365112305,0.0,0.00023794174194335938,0.0008552074432373047
tablet,3.3855438232421875e-05,9.775161743164062e-06,0.05293130874633789,0.0,0.00015783309936523438,0.0008759498596191406
tablet,8.463859558105469e-05,1.6450881958007812e-05,0.053960561752319336,0.0,0.00015687942504882812,0.0007729530334472656
tablet,3.409385681152344e-05,8.821487426757812e-06,0.04919171333312988,0.0,0.0001544952392578125,0.00032591819763183594
tablet,3.2901763916015625e-05,9.5367431640625e-06,0.05111193656921387,2.384185791015625e-07,0.00015473365783691406,0.000335693359375
tablet,3.123283386230469e-05,8.58306884765625e-06,0.1000511646270752,0.0,0.00016355514526367188,0.0003223419189453125
tablet,3.4809112548828125e-05,1.2159347534179688e-05,0.04789376258850098,0.0,0.0001537799835205078,0.00033736228942871094
tablet,3.504753112792969e-05,1.049041748046875e-05,0.0699150562286377,2.384185791015625e-07,0.0002224445343017578,0.00046133995056152344
tablet,4.5299530029296875e-05,1.0728836059570312e-05,0.05829477310180664,2.384185791015625e-07,0.00015306472778320312,0.0003237724304199219
tablet,4.220008850097656e-05,1.3589859008789062e-05,0.13211846351623535,2.384185791015625e-07,0.00016546249389648438,0.0007512569427490234
tablet,4.124641418457031e-05,1.2636184692382812e-05,0.05455446243286133,0.0,0.0001895427703857422,0.0003573894500732422
tablet,0.00015163421630859375,4.6253204345703125e-05,0.07656216621398926,0.0,0.00016927719116210938,0.0003693103790283203
tablet,5.3882598876953125e-05,1.7642974853515625e-05,0.06557130813598633,0.0,0.0001862049102783203,0.0004932880401611328
tablet,5.14984130859375e-05,1.71661376953125e-05,0.11577820777893066,0.0,0.00016570091247558594,0.0003581047058105469
tablet,2.956390380859375e-05,1.3589859008789062e-05,0.05468297004699707,2.384185791015625e-07,0.0002155303955078125,0.0007870197296142578
tablet,3.0517578125e-05,1.430511474609375e-05,0.048451900482177734,2.384185791015625e-07,0.0001647472381591797,0.0008752346038818359
