camera_code,load_body_time,str2img_time,detection_time,img2str_time,create_message_time,send_time
tablet,0.00011372566223144531,1.5974044799804688e-05,0.10263347625732422,0.006973743438720703,0.0007898807525634766,0.00032138824462890625
tablet,0.00019812583923339844,2.9325485229492188e-05,0.06198716163635254,0.008642196655273438,0.0012836456298828125,0.0004494190216064453
tablet,0.00010251998901367188,3.0994415283203125e-05,0.10789966583251953,0.009171247482299805,0.0011069774627685547,0.00040531158447265625
tablet,0.0002300739288330078,2.765655517578125e-05,0.07557439804077148,0.00982809066772461,0.0012106895446777344,0.0003943443298339844
tablet,0.00019168853759765625,2.765655517578125e-05,0.06108665466308594,0.010088443756103516,0.0012564659118652344,0.00036787986755371094
tablet,0.00010418891906738281,1.5735626220703125e-05,0.055024147033691406,0.010284423828125,0.0012471675872802734,0.0010230541229248047
tablet,0.00012373924255371094,2.574920654296875e-05,0.11758828163146973,0.009831428527832031,0.001352071762084961,0.00040912628173828125
tablet,0.00026345252990722656,3.314018249511719e-05,0.07310676574707031,0.010730504989624023,0.001451253890991211,0.0004761219024658203
tablet,0.0003268718719482422,4.506111145019531e-05,0.07051444053649902,0.011437654495239258,0.0013623237609863281,0.00042057037353515625
tablet,0.0003085136413574219,4.00543212890625e-05,0.07074308395385742,0.01080775260925293,0.001363992691040039,0.0005147457122802734
tablet,0.00024080276489257812,3.218650817871094e-05,0.07050204277038574,0.011208772659301758,0.001455068588256836,0.0004584789276123047
tablet,9.512901306152344e-05,1.5020370483398438e-05,0.10241413116455078,0.010958433151245117,0.0014584064483642578,0.00043010711669921875
tablet,0.00010061264038085938,1.4543533325195312e-05,0.06004953384399414,0.01125335693359375,0.0013866424560546875,0.0004467964172363281
tablet,0.00011444091796875,1.7881393432617188e-05,0.05278444290161133,0.011527538299560547,0.0014393329620361328,0.00041985511779785156
tablet,0.0003209114074707031,4.57763671875e-05,0.06426477432250977,0.011454105377197266,0.0014500617980957031,0.0004451274871826172
tablet,0.0001442432403564453,1.7881393432617188e-05,0.10511255264282227,0.011333227157592773,0.0015141963958740234,0.0004019737243652344
tablet,0.00011420249938964844,1.5735626220703125e-05,0.05286264419555664,0.011672258377075195,0.0016863346099853516,0.0005533695220947266
tablet,9.5367431640625e-05,1.4066696166992188e-05,0.05382132530212402,0.012054920196533203,0.0016169548034667969,0.0007429122924804688
tablet,0.00012063980102539062,1.8835067749023438e-05,0.05898284912109375,0.012247085571289062,0.001795053482055664,0.0010290145874023438
tablet,0.00017833709716796875,2.4080276489257812e-05,0.11762404441833496,0.011985540390014648,0.001596689224243164,0.0004220008850097656
tablet,9.179115295410156e-05,1.4781951904296875e-05,0.05095624923706055,0.011867761611938477,0.0016810894012451172,0.00043702125549316406
tablet,0.0001125335693359375,1.6927719116210938e-05,0.05641674995422363,0.01162862777709961,0.001598358154296875,0.0004546642303466797
tablet,9.846687316894531e-05,1.4781951904296875e-05,0.05463123321533203,0.012589693069458008,0.0016543865203857422,0.0004222393035888672
tablet,9.703636169433594e-05,1.5974044799804688e-05,0.05622124671936035,0.01161336898803711,0.0015883445739746094,0.00041556358337402344
tablet,0.00012183189392089844,1.7881393432617188e-05,0.1083521842956543,0.011939048767089844,0.0016260147094726562,0.00043964385986328125
tablet,0.00013065338134765625,1.4543533325195312e-05,0.052857398986816406,0.012370586395263672,0.0016682147979736328,0.00043010711669921875
tablet,0.00012946128845214844,1.7881393432617188e-05,0.05415964126586914,0.01214909553527832,0.0016388893127441406,0.0006351470947265625
tablet,0.00012063980102539062,1.7404556274414062e-05,0.06530547142028809,0.012001514434814453,0.0016851425170898438,0.00045871734619140625
tablet,0.00034046173095703125,1.52587890625e-05,0.10639595985412598,0.01211690902709961,0.001669168472290039,0.0006754398345947266
tablet,0.00012063980102539062,1.6927719116210938e-05,0.07667946815490723,0.012835979461669922,0.001983165740966797,0.0004553794860839844
tablet,9.775161743164062e-05,1.5020370483398438e-05,0.05726981163024902,0.012064456939697266,0.0017361640930175781,0.0005266666412353516
tablet,0.00011086463928222656,1.3589859008789062e-05,0.05533552169799805,0.012054920196533203,0.0016810894012451172,0.0010051727294921875
tablet,0.00010132789611816406,1.5020370483398438e-05,0.05596017837524414,0.01208043098449707,0.0016374588012695312,0.00043272972106933594
tablet,0.00017189979553222656,2.9325485229492188e-05,0.11134481430053711,0.012100934982299805,0.001638174057006836,0.0009963512420654297
tablet,0.00021314620971679688,2.9802322387695312e-05,0.0640556812286377,0.012060165405273438,0.001653432846069336,0.0007460117340087891
tablet,0.0001087188720703125,1.4066696166992188e-05,0.0581669807434082,0.011937856674194336,0.0016913414001464844,0.0004646778106689453
tablet,0.0003311634063720703,4.5299530029296875e-05,0.0719757080078125,0.012068510055541992,0.0017156600952148438,0.0005159378051757812
tablet,0.00010514259338378906,1.5974044799804688e-05,0.10878229141235352,0.012131214141845703,0.0017092227935791016,0.00046896934509277344
tablet,9.393692016601562e-05,1.7404556274414062e-05,0.05344820022583008,0.011881589889526367,0.0016968250274658203,0.0006482601165771484
tablet,9.489059448242188e-05,1.4066696166992188e-05,0.05583596229553223,0.011994123458862305,0.0016598701477050781,0.0004799365997314453
tablet,9.679794311523438e-05,1.4066696166992188e-05,0.05256032943725586,0.012758731842041016,0.0018718242645263672,0.0006351470947265625
tablet,0.0001709461212158203,2.4318695068359375e-05,0.11794543266296387,0.012298822402954102,0.002014636993408203,0.0005507469177246094
tablet,0.00018024444580078125,2.86102294921875e-05,0.07205033302307129,0.01235342025756836,0.0016705989837646484,0.0004737377166748047
tablet,0.00012183189392089844,1.4781951904296875e-05,0.056543827056884766,0.012943267822265625,0.0017156600952148438,0.0006434917449951172
tablet,0.00016427040100097656,2.3126602172851562e-05,0.05902719497680664,0.012740850448608398,0.0016608238220214844,0.0004734992980957031
