camera_code,load_body_time,str2img_time,detection_time,img2str_time,create_message_time,send_time
v2,0.0015130043029785156,0.008443593978881836,0.10217094421386719,0.009370565414428711,0.0013115406036376953,0.00039458274841308594
v2,0.0007109642028808594,0.005218982696533203,0.0804595947265625,0.008573293685913086,0.0011589527130126953,0.0003342628479003906
v2,0.0007083415985107422,0.005066871643066406,0.021135568618774414,0.008616209030151367,0.001079559326171875,0.0003533363342285156
v2,0.0007004737854003906,0.005367279052734375,0.0870816707611084,0.008632659912109375,0.001077890396118164,0.0003979206085205078
v2,0.0006921291351318359,0.005400657653808594,0.07378983497619629,0.008237123489379883,0.0010578632354736328,0.00033164024353027344
v2,0.0007002353668212891,0.005159616470336914,0.08393383026123047,0.009038686752319336,0.0011417865753173828,0.0006766319274902344
v2,0.0008037090301513672,0.005691051483154297,0.03727555274963379,0.008664131164550781,0.0011734962463378906,0.000354766845703125
v2,0.0008268356323242188,0.005738735198974609,0.023308277130126953,0.009302616119384766,0.001239776611328125,0.0003857612609863281
v2,0.0008242130279541016,0.005612611770629883,0.02162933349609375,0.009789228439331055,0.0013756752014160156,0.0008296966552734375
v2,0.0007727146148681641,0.005308866500854492,0.02678370475769043,0.009369373321533203,0.0012657642364501953,0.00041103363037109375
v2,0.0008015632629394531,0.005759477615356445,0.0819542407989502,0.009621620178222656,0.0013339519500732422,0.00039386749267578125
v2,0.0008482933044433594,0.006128787994384766,0.0264739990234375,0.009734869003295898,0.0013260841369628906,0.00036263465881347656
v2,0.0008497238159179688,0.00582432746887207,0.022307157516479492,0.010207414627075195,0.0013175010681152344,0.0006308555603027344
v2,0.0009410381317138672,0.0062215328216552734,0.02123880386352539,0.0102386474609375,0.0013475418090820312,0.0003647804260253906
v2,0.0008258819580078125,0.005676746368408203,0.022549867630004883,0.00893855094909668,0.0012404918670654297,0.0007708072662353516
v2,0.0009970664978027344,0.006190299987792969,0.025559186935424805,0.008115053176879883,0.0010900497436523438,0.0003082752227783203
v2,0.001132965087890625,0.00757598876953125,0.024146080017089844,0.008728981018066406,0.0011479854583740234,0.0003802776336669922
v2,0.000797271728515625,0.005521059036254883,0.021857261657714844,0.009060382843017578,0.001219034194946289,0.0006403923034667969
v2,0.0007724761962890625,0.005045175552368164,0.07468748092651367,0.008657693862915039,0.0012755393981933594,0.0006899833679199219
v2,0.0007386207580566406,0.005301952362060547,0.025895118713378906,0.008364439010620117,0.0011320114135742188,0.0003743171691894531
v2,0.0011332035064697266,0.005410909652709961,0.02832794189453125,0.008528947830200195,0.0011882781982421875,0.00033402442932128906
v2,0.0007469654083251953,0.005377054214477539,0.024418115615844727,0.009255170822143555,0.0012309551239013672,0.0005922317504882812
v2,0.0007576942443847656,0.005530834197998047,0.07820272445678711,0.008672952651977539,0.0011446475982666016,0.0003619194030761719
v2,0.0011615753173828125,0.007546663284301758,0.030497312545776367,0.00934743881225586,0.0011715888977050781,0.0003540515899658203
v2,0.0008153915405273438,0.005452871322631836,0.0790703296661377,0.008292675018310547,0.001134634017944336,0.0003566741943359375
v2,0.0007929801940917969,0.005291461944580078,0.07215380668640137,0.008146047592163086,0.001111745834350586,0.00035500526428222656
v2,0.0007805824279785156,0.005330085754394531,0.08547401428222656,0.009009122848510742,0.0012443065643310547,0.0004076957702636719
v2,0.0009505748748779297,0.00641632080078125,0.08070874214172363,0.008554935455322266,0.0011868476867675781,0.0004379749298095703
v2,0.0007889270782470703,0.005460977554321289,0.023485183715820312,0.008865594863891602,0.0012633800506591797,0.0003764629364013672
v2,0.0007724761962890625,0.005153179168701172,0.024273157119750977,0.008573770523071289,0.0012140274047851562,0.0006921291351318359
v2,0.0008296966552734375,0.005249977111816406,0.023227453231811523,0.008664846420288086,0.001234292984008789,0.00035262107849121094
v2,0.0008141994476318359,0.005525112152099609,0.027841567993164062,0.008857965469360352,0.0012178421020507812,0.0003829002380371094
v2,0.0007555484771728516,0.00525212287902832,0.025054216384887695,0.008560895919799805,0.0012001991271972656,0.00042700767517089844
v2,0.0007364749908447266,0.005344390869140625,0.024003267288208008,0.00897526741027832,0.0011556148529052734,0.0003771781921386719
v2,0.0008952617645263672,0.006094217300415039,0.11013650894165039,0.010030984878540039,0.0013782978057861328,0.0004258155822753906
v2,0.0007994174957275391,0.005547285079956055,0.025559186935424805,0.009525537490844727,0.0012812614440917969,0.0004627704620361328
v2,0.0007588863372802734,0.005316972732543945,0.07946419715881348,0.008956193923950195,0.0012462139129638672,0.00041031837463378906
v2,0.000904083251953125,0.006060361862182617,0.11128783226013184,0.010974645614624023,0.0014715194702148438,0.00040602684020996094
v2,0.0009431838989257812,0.00680851936340332,0.09496879577636719,0.010531902313232422,0.0014824867248535156,0.00043845176696777344
v2,0.0009758472442626953,0.006516218185424805,0.025508403778076172,0.010838508605957031,0.0014638900756835938,0.0005221366882324219
v2,0.0013513565063476562,0.00782155990600586,0.024309635162353516,0.009552955627441406,0.0013408660888671875,0.00044989585876464844
v2,0.0008864402770996094,0.006128787994384766,0.023678302764892578,0.010350227355957031,0.0013642311096191406,0.0004107952117919922
v2,0.003039836883544922,0.016582965850830078,0.04673600196838379,0.010792255401611328,0.0013880729675292969,0.0008065700531005859
v2,0.0009109973907470703,0.0064601898193359375,0.029509544372558594,0.01067042350769043,0.0014841556549072266,0.00046443939208984375
v2,0.0008924007415771484,0.00600886344909668,0.023299455642700195,0.010289192199707031,0.0014619827270507812,0.0003960132598876953
v2,0.0009150505065917969,0.006098270416259766,0.08181619644165039,0.009274721145629883,0.0012938976287841797,0.0003802776336669922
v2,0.001004934310913086,0.006655454635620117,0.08379864692687988,0.008572816848754883,0.0011408329010009766,0.0004000663757324219
v2,0.0008130073547363281,0.005663633346557617,0.030042171478271484,0.008994340896606445,0.0011980533599853516,0.0003731250762939453
v2,0.0007727146148681641,0.00536036491394043,0.08277082443237305,0.009215116500854492,0.0013623237609863281,0.00039005279541015625
v2,0.0008041858673095703,0.005718231201171875,0.07731485366821289,0.009553909301757812,0.001329183578491211,0.0007865428924560547
v2,0.0013229846954345703,0.008074045181274414,0.027437686920166016,0.008567094802856445,0.0011830329895019531,0.000392913818359375
v2,0.001005411148071289,0.006109714508056641,0.1248178482055664,0.008836746215820312,0.001226186752319336,0.0004150867462158203
v2,0.0007724761962890625,0.0053179264068603516,0.07970333099365234,0.009252309799194336,0.0012733936309814453,0.001550912857055664
v2,0.0008525848388671875,0.006170749664306641,0.028165578842163086,0.009424924850463867,0.0012612342834472656,0.00039005279541015625
v2,0.0007441043853759766,0.005110263824462891,0.026387929916381836,0.009275197982788086,0.0013315677642822266,0.000553131103515625
v2,0.0011510848999023438,0.007514476776123047,0.037132978439331055,0.012322425842285156,0.0016734600067138672,0.0005526542663574219
v2,0.001081228256225586,0.007430315017700195,0.03386497497558594,0.01224827766418457,0.001667022705078125,0.00046563148498535156
v2,0.0010836124420166016,0.0072863101959228516,0.03721356391906738,0.012203693389892578,0.0016803741455078125,0.0004687309265136719
v2,0.0010914802551269531,0.0073549747467041016,0.0292816162109375,0.012148141860961914,0.0016961097717285156,0.0004987716674804688
v2,0.004042148590087891,0.028283357620239258,0.11479973793029785,0.010136127471923828,0.0013289451599121094,0.0006213188171386719
v2,0.0008568763732910156,0.0057756900787353516,0.021445035934448242,0.009786367416381836,0.0013928413391113281,0.00044536590576171875
v2,0.0008544921875,0.005749702453613281,0.028198957443237305,0.009516477584838867,0.001302957534790039,0.0003809928894042969
