camera_code,load_body_time,str2img_time,detection_time,img2str_time,create_message_time,send_time
v2,0.0009245872497558594,0.00538182258605957,0.06755399703979492,0.009088754653930664,0.0015110969543457031,0.0003921985626220703
v2,0.0009746551513671875,0.005438089370727539,0.05011153221130371,0.008910179138183594,0.001302480697631836,0.0006611347198486328
v2,0.0009472370147705078,0.006124019622802734,0.1956801414489746,0.01023411750793457,0.0014941692352294922,0.0004367828369140625
v2,0.0010941028594970703,0.005782365798950195,0.11371207237243652,0.009725570678710938,0.0014088153839111328,0.0008034706115722656
v2,0.0011374950408935547,0.006997108459472656,0.061489105224609375,0.00969076156616211,0.0014390945434570312,0.0007653236389160156
v2,0.0009746551513671875,0.005849599838256836,0.10399341583251953,0.009974002838134766,0.001428365707397461,0.00039839744567871094
v2,0.0009202957153320312,0.006126880645751953,0.12487220764160156,0.010290145874023438,0.0015201568603515625,0.0006873607635498047
v2,0.0008816719055175781,0.005659341812133789,0.05525660514831543,0.009035348892211914,0.0013806819915771484,0.0003840923309326172
v2,0.0008563995361328125,0.005658626556396484,0.06476974487304688,0.009120464324951172,0.0013589859008789062,0.0005171298980712891
v2,0.000942230224609375,0.005773305892944336,0.12848472595214844,0.009143352508544922,0.0014028549194335938,0.00036787986755371094
v2,0.0006721019744873047,0.004898786544799805,0.10645794868469238,0.008101701736450195,0.001123189926147461,0.0005273818969726562
v2,0.0006196498870849609,0.004529714584350586,0.10904073715209961,0.007536888122558594,0.0009777545928955078,0.0003228187561035156
v2,0.0007517337799072266,0.0054988861083984375,0.18986725807189941,0.008888483047485352,0.0011627674102783203,0.0008935928344726562
v2,0.0006461143493652344,0.0047643184661865234,0.11931514739990234,0.007769107818603516,0.0009920597076416016,0.0003578662872314453
v2,0.0007593631744384766,0.0053102970123291016,0.12027835845947266,0.008879423141479492,0.0012156963348388672,0.00039196014404296875
v2,0.0007674694061279297,0.005316257476806641,0.05870795249938965,0.00897526741027832,0.0011930465698242188,0.00040411949157714844
v2,0.0007395744323730469,0.005417823791503906,0.12263917922973633,0.00858926773071289,0.0011603832244873047,0.0004074573516845703
v2,0.000728607177734375,0.005193471908569336,0.12287259101867676,0.008673906326293945,0.0011515617370605469,0.0003781318664550781
v2,0.0007925033569335938,0.0052204132080078125,0.11257791519165039,0.008983850479125977,0.001163482666015625,0.0007059574127197266
v2,0.0007319450378417969,0.0052645206451416016,0.11490488052368164,0.009053230285644531,0.0012202262878417969,0.0003991127014160156
v2,0.0006945133209228516,0.005216836929321289,0.17502450942993164,0.008849143981933594,0.0011587142944335938,0.00039696693420410156
v2,0.0007283687591552734,0.005252361297607422,0.11166238784790039,0.008903026580810547,0.0012328624725341797,0.00039577484130859375
v2,0.0007274150848388672,0.005243539810180664,0.13800382614135742,0.008745670318603516,0.001123666763305664,0.0003771781921386719
v2,0.0009129047393798828,0.006532430648803711,0.2232518196105957,0.010841131210327148,0.0014204978942871094,0.00044345855712890625
v2,0.0009152889251708984,0.006524801254272461,0.11829710006713867,0.008627891540527344,0.0011453628540039062,0.000377655029296875
v2,0.0007269382476806641,0.005192995071411133,0.10929584503173828,0.008626937866210938,0.0011358261108398438,0.00038623809814453125
v2,0.0007331371307373047,0.005296468734741211,0.13036108016967773,0.008639097213745117,0.0011339187622070312,0.00037169456481933594
v2,0.0007355213165283203,0.005326032638549805,0.12227559089660645,0.008703231811523438,0.0011627674102783203,0.0007748603820800781
v2,0.0008637905120849609,0.00539088249206543,0.1248311996459961,0.008796215057373047,0.0011470317840576172,0.0003943443298339844
v2,0.0007381439208984375,0.0054552555084228516,0.16344809532165527,0.008669376373291016,0.0011413097381591797,0.0007107257843017578
v2,0.0007736682891845703,0.0051767826080322266,0.05867767333984375,0.008446693420410156,0.0011098384857177734,0.0007643699645996094
v2,0.0007550716400146484,0.005169391632080078,0.1694643497467041,0.00859975814819336,0.0011706352233886719,0.00043702125549316406
v2,0.0007853507995605469,0.005175590515136719,0.11337733268737793,0.008636474609375,0.0011374950408935547,0.0003762245178222656
v2,0.0007333755493164062,0.005373477935791016,0.05832505226135254,0.00856781005859375,0.001302480697631836,0.00040650367736816406
v2,0.0007340908050537109,0.005180835723876953,0.11112260818481445,0.008590459823608398,0.001142740249633789,0.0004749298095703125
v2,0.0007383823394775391,0.005280256271362305,0.05595517158508301,0.008565425872802734,0.0011379718780517578,0.0003685951232910156
v2,0.0007350444793701172,0.005190610885620117,0.055521488189697266,0.008624076843261719,0.0011487007141113281,0.00038504600524902344
v2,0.0007357597351074219,0.005327939987182617,0.11793160438537598,0.020143747329711914,0.002460002899169922,0.0006549358367919922
v2,0.0009562969207763672,0.00578761100769043,0.1127021312713623,0.0095977783203125,0.0015323162078857422,0.00041413307189941406
v2,0.001001119613647461,0.0055544376373291016,0.11240696907043457,0.009391307830810547,0.001415252685546875,0.00039696693420410156
v2,0.0009775161743164062,0.005742549896240234,0.06234145164489746,0.009210348129272461,0.0014710426330566406,0.0003783702850341797
v2,0.0009722709655761719,0.0055997371673583984,0.06519055366516113,0.009949207305908203,0.0014603137969970703,0.0008101463317871094
v2,0.000988006591796875,0.005948543548583984,0.060239315032958984,0.009505987167358398,0.0014450550079345703,0.0004916191101074219
v2,0.0009903907775878906,0.0060901641845703125,0.1009976863861084,0.009744644165039062,0.0014286041259765625,0.00041031837463378906
v2,0.0009768009185791016,0.005582571029663086,0.06683850288391113,0.009665250778198242,0.0014238357543945312,0.0003581047058105469
v2,0.0009737014770507812,0.005669116973876953,0.058812856674194336,0.009802579879760742,0.0015630722045898438,0.0003845691680908203
v2,0.0009191036224365234,0.0055217742919921875,0.05164813995361328,0.009960412979125977,0.0014259815216064453,0.0007090568542480469
v2,0.0009465217590332031,0.005911827087402344,0.11723113059997559,0.010239124298095703,0.0015556812286376953,0.0009098052978515625
